CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
584,2,0,47,5,0.0,2,1,0,89286.29,0
671,2,1,38,6,132129.72,1,0,1,76068.95,0
633,2,0,38,2,91902.56,2,1,1,107673.35,0
663,2,0,40,6,156218.19,1,0,1,33607.72,0
561,0,1,45,2,168085.38,2,0,1,115719.08,0
769,2,1,31,6,117852.26,2,1,0,147668.64,0
590,1,1,51,10,84474.62,2,1,1,190937.09,0
560,2,0,50,3,0.0,2,1,0,84531.79,0
437,0,0,35,6,126803.34,2,1,1,161133.4,0
661,2,1,34,0,0.0,2,1,0,185555.63,0
677,0,1,36,10,68806.84,1,1,0,33075.24,0
560,2,1,31,3,115141.18,1,1,0,39806.75,0
578,2,1,35,2,0.0,2,0,1,26389.92,0
421,1,0,34,6,90723.36,1,1,1,12162.76,0
492,0,1,49,2,151249.45,2,1,1,167237.94,0
545,2,1,32,6,0.0,2,1,1,52067.37,0
577,1,0,28,7,0.0,1,1,0,143274.41,0
523,2,0,45,5,0.0,2,1,1,121428.2,0
793,2,0,35,2,0.0,2,1,1,79704.12,0
711,2,0,33,1,0.0,1,0,0,41590.4,0
629,0,1,38,9,123948.85,1,1,0,76053.07,0
695,1,0,39,4,65521.2,1,1,1,1243.97,0
847,1,0,31,5,0.0,2,1,1,76326.67,0
704,2,0,47,5,0.0,2,1,1,145338.61,0
613,0,0,33,3,155736.42,2,1,1,57751.21,0
692,1,1,29,4,0.0,2,0,0,138880.24,0
720,2,1,34,3,118307.57,2,1,1,136120.29,0
577,2,0,41,6,0.0,1,1,1,167621.18,0
710,0,1,24,7,103099.17,2,1,0,173276.62,0
716,2,1,38,1,0.0,2,1,1,99661.46,0
584,0,1,36,4,109646.83,1,1,1,70240.79,0
792,2,0,30,1,127187.86,1,1,1,113553.42,0
605,2,1,36,6,0.0,1,0,1,690.84,0
486,1,0,24,1,0.0,1,1,0,98802.76,0
615,2,0,41,4,130385.82,1,0,1,130661.95,0
676,2,0,23,1,107787.47,1,0,1,116378.82,0
571,2,0,34,1,99325.04,2,0,1,186052.15,0
850,2,1,37,9,0.0,1,0,0,100101.06,0
717,2,0,48,7,123764.95,1,1,1,169952.82,0
780,1,0,47,7,86006.21,1,1,1,37973.13,0
492,0,1,38,8,57068.43,2,1,0,188974.81,0
760,0,0,29,5,103607.24,2,0,1,86334.64,0
500,1,0,40,1,99004.24,1,1,1,152845.99,0
654,1,1,36,2,0.0,2,1,1,146652.11,0
799,1,0,38,2,0.0,2,1,1,59297.34,0
719,1,1,32,7,0.0,1,0,0,76264.27,0
641,2,1,37,2,0.0,2,1,0,3939.87,0
461,1,1,25,6,0.0,2,1,1,15306.29,0
790,0,1,25,5,152885.77,1,1,0,58214.79,0
588,2,0,31,4,99607.37,2,0,1,35877.03,0
621,2,0,27,4,137003.68,1,1,0,21254.06,0
681,1,0,38,2,99811.44,2,1,0,23531.5,0
606,1,0,37,8,154712.58,2,1,0,89099.18,0
542,1,0,37,8,0.0,1,1,1,807.06,0
713,0,1,24,7,147687.24,1,1,1,121592.5,0
597,1,1,33,2,0.0,2,1,1,4700.66,0
635,2,0,27,3,127009.83,1,1,0,161909.95,0
759,1,0,31,8,0.0,2,1,1,99086.74,0
757,0,0,31,1,127320.36,3,1,0,163170.32,0
564,1,0,31,0,125175.58,1,1,1,72757.33,0
561,2,1,22,6,186788.96,2,1,0,73286.8,0
702,2,0,40,3,148556.74,1,0,1,146056.29,0
678,0,1,40,8,128644.46,1,0,0,167673.37,0
707,2,1,46,7,127476.73,2,1,1,146011.55,0
610,2,1,27,9,159561.93,1,0,1,103381.47,0
744,2,0,42,1,112419.92,1,1,1,83022.92,0
598,2,0,28,8,129991.76,2,0,1,46041.08,0
562,1,0,36,5,0.0,1,0,1,182843.24,0
722,0,1,40,6,89175.06,2,0,1,152883.95,0
603,1,1,39,5,162390.52,2,1,0,54702.66,0
715,2,0,21,8,0.0,2,1,0,68666.63,0
690,2,0,47,2,0.0,2,1,0,151375.73,0
644,2,1,40,10,139180.97,1,1,1,19959.67,0
589,2,0,36,8,114435.47,1,1,0,26955.72,0
632,2,0,42,4,126115.6,1,1,0,100998.5,0
588,2,0,30,3,115007.08,1,0,0,176858.5,0
810,2,0,32,9,120879.73,2,0,1,78896.59,0
718,1,1,49,10,82321.88,1,0,1,11144.4,0
589,1,1,27,4,0.0,2,1,0,144181.48,0
778,1,0,33,5,116474.28,2,1,1,32757.55,0
724,2,1,34,3,132352.69,1,1,0,80320.3,0
477,0,1,39,4,182491.57,1,1,0,185830.72,0
580,2,0,34,6,0.0,2,1,1,160095.31,0
711,2,1,29,3,130181.47,2,1,0,31811.44,0
706,0,0,32,5,88348.43,2,1,1,104181.78,0
703,1,0,31,6,0.0,2,1,1,67667.19,0
679,0,0,39,2,146186.28,2,1,1,193974.47,0
598,1,0,34,0,104488.17,1,0,1,43249.67,0
836,0,1,32,4,109196.67,2,1,0,55218.02,0
704,0,0,41,4,109026.8,2,1,1,43117.1,0
516,2,1,40,9,0.0,2,0,1,33266.29,0
572,2,1,39,2,0.0,2,1,1,555.28,0
604,0,0,25,7,165413.43,1,1,1,35279.74,0
483,2,0,27,1,77805.66,1,1,1,2101.89,0
702,2,0,50,3,0.0,2,0,0,94949.84,0
804,1,1,38,3,124197.22,1,1,0,74692.06,0
850,2,1,30,3,0.0,2,1,0,116692.8,0
554,2,1,39,10,160132.75,1,1,0,32824.15,0
588,0,1,37,7,70258.88,2,1,0,139607.61,0
758,0,0,32,4,162657.64,2,1,1,115525.13,0
582,1,0,25,9,148042.97,2,1,0,52341.15,0
633,1,1,33,4,92855.02,1,1,1,159813.18,0
564,1,0,37,9,100252.18,1,1,1,146033.52,0
602,1,0,37,3,107592.89,2,0,1,153122.73,0
649,2,0,39,3,113096.41,1,1,1,60335.24,0
679,1,1,40,7,0.0,2,1,1,163757.29,0
639,1,0,34,7,149940.04,2,0,0,156648.81,0
565,2,0,32,9,0.0,2,1,0,5388.3,0
825,2,0,29,3,148874.01,2,0,1,71192.82,0
528,1,1,32,0,68138.37,1,1,1,170309.19,0
577,1,0,35,5,110080.3,1,1,1,109794.31,0
663,2,0,24,7,0.0,2,1,1,166310.82,0
505,0,1,25,5,114268.85,2,1,1,126728.27,0
633,0,0,29,6,117412.35,1,0,0,30338.94,0
586,2,1,38,6,0.0,2,1,1,37935.83,0
850,2,1,35,9,0.0,2,0,0,25329.48,0
629,0,1,37,1,35549.81,2,0,0,49676.33,0
637,0,0,28,3,123675.69,1,1,1,166458.41,0
575,2,1,40,1,139532.34,1,1,0,181294.39,0
571,2,0,40,5,0.0,2,0,0,72849.29,0
590,2,0,41,1,89086.31,1,1,0,24499.97,0
619,1,0,38,3,96143.47,1,0,0,98994.92,0
640,0,1,30,5,32197.64,1,0,1,141446.01,0
670,2,0,38,7,0.0,2,1,1,77864.41,0
737,2,1,33,4,0.0,2,1,0,115115.32,0
555,1,0,32,10,0.0,2,0,1,168605.96,0
742,2,0,33,6,0.0,2,0,0,38550.4,0
560,2,1,35,1,0.0,2,1,0,3701.63,0
654,2,0,38,8,0.0,2,1,0,88659.44,0
787,0,1,42,2,74483.97,2,0,1,44273.91,0
559,1,0,34,0,0.0,1,1,0,182988.94,0
481,2,0,37,8,152303.66,2,1,1,175082.2,0
753,0,0,32,5,159904.79,1,1,0,148811.14,0
675,2,0,32,1,0.0,3,1,0,85901.09,0
748,0,1,31,1,99557.94,1,1,0,199255.32,0
610,1,1,46,5,116886.59,1,0,0,107973.44,0
580,1,0,32,9,142188.2,2,0,1,128028.6,0
624,0,1,40,3,149961.99,2,1,0,104610.86,0
709,2,1,36,8,0.0,2,1,1,69676.55,0
605,2,1,34,2,0.0,1,0,0,35982.42,0
706,1,0,53,7,0.0,2,0,1,117939.17,0
567,1,0,40,8,28649.64,1,1,1,95140.62,0
747,2,1,21,4,81025.6,2,1,0,167682.57,0
711,2,1,39,3,152462.79,1,1,0,90305.97,0
609,2,0,25,10,0.0,1,0,1,109895.16,0
632,1,0,28,7,155519.59,1,1,0,1843.24,0
725,2,1,36,1,118851.05,1,1,1,102747.02,0
850,2,1,34,9,92899.27,2,1,0,97465.89,0
682,2,0,40,4,0.0,1,0,1,105352.55,0
797,2,0,37,4,75263.7,1,1,0,85801.77,0
668,1,0,38,1,147904.31,1,1,1,69370.05,0
783,0,1,41,5,106640.5,1,1,0,176945.96,0
766,0,1,28,4,90696.78,1,0,1,21597.2,0
704,1,1,36,2,175509.8,2,1,0,152039.67,0
722,2,0,40,6,0.0,2,1,1,111893.09,0
692,2,1,34,7,0.0,2,1,0,195074.62,0
584,2,1,35,2,114321.28,2,0,0,15959.01,0
733,0,0,48,7,85915.52,1,1,1,23860.5,0
850,2,1,39,2,0.0,2,1,0,179451.42,0
521,2,0,43,8,0.0,1,1,1,93180.09,0
618,2,0,30,3,133844.22,1,1,1,31406.93,0
556,2,0,36,7,154872.08,2,1,1,32044.64,0
749,2,1,27,9,0.0,2,1,0,132734.87,0
702,1,0,43,6,116121.67,1,1,0,61602.42,0
587,2,0,47,6,71026.77,1,1,0,57962.41,0
639,2,0,38,3,0.0,1,1,0,42862.82,0
643,2,0,33,4,0.0,2,1,1,152992.04,0
600,2,1,41,1,0.0,2,1,1,91193.65,0
651,2,0,53,7,0.0,2,1,1,130132.41,0
666,2,1,27,4,0.0,2,0,0,88751.45,0
520,2,1,39,6,145644.05,1,0,0,104118.93,0
650,1,1,50,7,129667.77,1,0,0,42028.16,0
564,0,0,33,3,109341.87,1,1,0,75632.78,0
617,2,1,35,5,0.0,2,0,1,13066.3,0
712,1,1,30,6,0.0,2,1,0,152417.97,0
605,2,0,27,9,0.0,2,1,0,198091.81,0
491,2,1,36,0,53369.13,1,1,1,103934.12,0
707,2,1,35,9,0.0,2,1,1,70403.65,0
638,1,0,34,5,146679.77,1,1,0,102179.86,0
683,2,0,43,2,112499.42,2,1,0,30375.18,0
815,1,1,38,2,48387.0,1,1,0,184796.84,0
645,1,0,38,1,68079.8,1,0,1,166264.89,0
645,0,0,49,4,160133.88,1,0,1,88391.97,0
683,2,0,30,4,66190.33,1,1,1,115186.97,0
647,2,0,35,4,123761.68,1,1,0,83910.4,0
534,2,0,41,9,0.0,2,1,0,13871.34,0
602,1,1,42,1,138912.17,1,1,1,139494.75,0
695,2,1,42,0,0.0,2,0,1,140724.64,0
553,0,1,25,7,128524.19,2,1,0,20682.46,0
516,1,1,31,3,0.0,2,1,0,124202.26,0
655,2,1,34,3,0.0,2,1,0,159638.77,0
568,1,1,46,3,0.0,2,1,1,29372.62,0
695,1,0,32,9,0.0,3,0,1,38533.79,0
556,2,0,38,2,114756.14,1,1,0,193214.05,0
585,2,1,30,6,0.0,2,1,1,137757.69,0
556,0,1,31,1,128663.81,2,1,0,125083.29,0
504,1,0,44,4,113522.64,1,1,1,12405.2,0
731,1,1,26,3,0.0,2,1,0,37697.29,0
651,2,0,34,3,0.0,2,1,1,105599.65,0
686,0,0,33,9,141918.09,2,0,1,184036.47,0
690,2,1,35,9,107944.33,2,0,0,48478.47,0
567,2,0,36,7,0.0,2,0,1,3896.08,0
850,2,0,31,1,96399.31,2,1,0,106534.15,0
637,2,0,41,2,0.0,2,0,1,102515.42,0
612,2,0,32,3,121394.42,1,1,0,164081.42,0
850,0,0,44,2,112755.34,2,0,0,158171.36,0
795,1,0,29,4,0.0,2,0,0,155711.64,0
565,0,1,38,7,145400.69,2,1,1,83844.79,0
802,1,0,40,4,0.0,2,1,1,81908.09,0
522,0,0,32,8,124450.36,2,1,1,165786.1,0
550,0,0,36,2,113877.23,2,1,0,174921.91,0
599,1,0,25,3,0.0,2,1,1,120790.02,0
493,2,1,36,5,148667.81,2,1,0,56092.51,0
755,2,0,34,3,0.0,2,1,1,158816.03,0
708,2,0,41,0,0.0,1,1,0,128400.62,0
699,2,0,44,8,158697.61,1,1,0,107181.22,0
743,1,0,25,6,0.0,2,1,0,129740.11,0
619,0,0,38,10,84651.79,1,1,1,184754.26,0
560,2,1,30,0,108883.29,1,1,0,27914.95,0
543,2,1,34,8,0.0,2,0,1,145601.8,0
776,2,0,39,8,125211.55,2,1,0,144496.07,0
844,2,1,28,4,0.0,2,0,1,123318.37,0
586,0,1,47,5,157099.47,2,1,1,65481.86,0
583,2,0,40,3,0.0,2,1,0,47728.0,0
701,1,0,26,5,83600.24,1,0,1,59195.05,0
726,2,0,28,2,0.0,1,0,0,98060.51,0
829,0,0,36,4,81795.74,2,1,0,90106.94,0
749,1,0,38,9,129378.32,1,1,1,13549.34,0
743,2,1,46,9,0.0,1,1,0,113436.08,0
749,1,0,36,7,0.0,2,0,0,80134.65,0
600,0,1,29,6,74430.1,2,1,1,96051.1,0
760,1,0,38,3,91241.85,1,0,1,80682.35,0
528,0,0,32,2,99092.45,1,0,1,111149.98,0
630,2,1,26,5,0.0,2,1,0,182612.38,0
683,0,1,39,2,100062.16,2,1,0,109201.43,0
677,0,1,26,6,98723.67,1,0,1,151146.67,0
669,1,0,29,9,0.0,1,1,1,93901.61,0
693,2,0,43,6,128760.32,1,1,0,36342.79,0
755,2,0,29,9,117035.89,1,1,1,21862.19,0
514,2,0,26,1,0.0,2,0,0,121551.93,0
548,0,1,36,2,108913.84,2,1,1,140460.01,0
850,0,0,28,2,101100.22,2,1,1,35337.31,0
612,2,1,38,7,110615.47,1,1,1,193502.93,0
628,0,0,33,8,152143.89,1,1,1,32174.03,0
724,2,1,41,5,109798.25,1,0,1,149593.61,0
834,1,0,40,7,0.0,2,0,0,45038.74,0
781,2,0,29,9,0.0,2,0,0,172097.4,0
670,2,0,22,2,114991.45,1,1,1,37392.56,0
663,1,1,33,8,96769.04,1,1,1,36864.05,0
624,2,1,23,5,0.0,2,0,0,132418.59,0
598,2,1,34,4,0.0,2,0,0,60894.26,0
619,0,0,23,5,132725.1,1,1,1,143913.33,0
683,2,1,26,7,0.0,2,1,0,86619.77,0
691,2,1,33,6,0.0,2,1,0,164074.89,0
765,1,1,33,5,84557.82,1,1,1,69039.43,0
637,2,1,33,9,113913.53,1,0,1,65316.5,0
667,0,1,44,5,140406.68,2,0,1,57164.19,0
575,1,1,22,8,105229.34,1,1,1,34397.08,0
502,2,1,35,6,0.0,2,1,1,80618.47,0
609,2,1,53,6,0.0,2,1,1,124218.27,0
715,2,0,37,9,165252.52,1,1,0,85286.3,0
541,2,0,32,8,0.0,2,0,0,40889.14,0
595,1,0,23,7,0.0,2,1,1,168085.97,0
625,2,1,44,7,0.0,1,1,0,4791.8,0
850,2,1,34,4,71379.53,2,1,1,154000.99,0
613,2,0,36,9,131307.11,1,0,0,83343.73,0
678,1,1,27,5,87099.85,2,1,0,149550.95,0
662,2,0,26,0,0.0,2,0,1,72929.96,0
662,2,0,31,3,0.0,2,0,1,27731.05,0
770,2,1,33,6,0.0,2,1,1,126131.9,0
721,1,1,33,4,72535.45,1,1,1,103931.49,0
701,2,0,51,9,0.0,2,0,0,61961.57,0
632,2,0,50,2,0.0,2,0,0,57942.88,0
456,2,0,29,5,107000.49,1,1,1,153419.62,0
729,1,1,38,10,0.0,2,1,0,189727.12,0
632,2,1,34,2,0.0,2,0,0,165385.55,0
433,1,0,34,9,152806.74,1,1,0,19687.99,0
670,2,0,25,7,0.0,2,1,1,144723.38,0
706,0,0,34,0,140641.26,2,1,1,77271.91,0
522,2,1,41,7,0.0,2,0,1,176780.39,0
651,1,0,42,2,143145.87,2,1,0,43612.06,0
494,2,0,28,9,114731.76,2,0,1,79479.74,0
671,0,0,36,2,116695.27,1,0,0,193201.86,0
577,1,0,43,3,0.0,2,1,1,135008.92,0
587,2,0,36,1,0.0,2,0,1,17135.6,0
712,0,0,37,7,93978.96,2,1,0,60651.77,0
498,0,0,35,2,121968.11,2,0,1,188343.05,0
660,2,0,37,2,97324.91,1,1,0,23291.83,0
678,1,0,29,6,0.0,2,1,0,64443.75,0
530,2,0,37,8,0.0,2,1,1,287.99,0
559,2,1,48,2,0.0,2,0,1,137961.41,0
592,2,0,28,5,137222.77,1,0,0,39608.58,0
767,2,0,48,9,0.0,2,0,1,175458.21,0
653,0,1,38,5,114268.22,2,1,1,89524.83,0
678,1,0,27,2,0.0,2,1,1,13221.25,0
586,1,1,42,2,0.0,1,1,0,102889.34,0
643,0,0,28,9,160858.13,2,1,0,27149.27,0
612,1,0,39,5,170288.38,1,1,1,59601.15,0
674,0,1,27,4,111568.01,1,0,1,22026.18,0
657,1,0,29,7,83889.03,1,1,0,153059.62,0
724,0,1,35,0,171982.95,2,0,1,167313.07,0
500,2,1,34,4,0.0,2,1,0,12833.96,0
688,2,0,20,8,137624.4,2,1,1,197582.79,0
631,2,0,29,7,0.0,2,0,1,125877.22,0
634,1,0,52,1,0.0,2,1,1,176913.42,0
545,2,0,37,3,91184.01,1,1,0,105476.65,0
644,1,0,18,8,0.0,2,1,0,59172.42,0
711,2,1,34,6,0.0,2,1,1,175310.38,0
712,2,1,29,8,140170.61,1,1,1,38170.04,0
627,2,0,27,1,62092.9,1,1,1,105887.04,0
694,1,0,39,3,0.0,1,1,1,95625.03,0
534,1,0,35,4,0.0,2,0,0,9541.15,0
603,2,0,45,9,0.0,1,0,0,148516.79,0
808,2,1,33,2,103516.87,1,1,0,113907.8,0
706,2,0,34,8,0.0,2,1,1,37479.97,0
671,2,1,31,6,0.0,2,1,1,15846.42,0
646,2,1,43,8,143061.88,1,1,0,61937.6,0
801,1,1,46,6,0.0,2,1,1,170008.74,0
731,1,1,33,5,137388.01,2,1,0,165000.68,0
620,0,1,25,1,137712.01,1,1,1,76197.05,0
484,0,0,40,7,106901.42,2,0,0,118045.98,0
647,1,0,47,5,105603.21,2,1,1,157360.9,0
688,0,1,40,8,150679.71,2,0,1,196226.38,0
689,2,1,46,7,52016.08,2,1,1,72993.65,0
513,0,0,34,7,60515.13,1,0,0,124571.09,0
553,0,0,35,2,158584.28,2,1,0,43640.16,0
689,0,0,47,2,118812.5,2,0,0,31121.42,0
517,1,0,46,4,0.0,1,1,0,22372.78,0
731,2,0,37,8,0.0,2,1,1,170338.35,0
507,1,0,32,7,0.0,2,1,0,67926.18,0
468,2,1,22,1,76318.64,1,1,1,194783.12,0
522,0,0,25,1,111432.13,1,1,1,168683.57,0
629,1,0,41,10,150148.51,1,0,0,6936.27,0
729,2,1,32,7,38550.06,1,0,1,179230.23,0
574,2,1,39,5,119013.86,1,1,0,103421.91,0
677,0,1,39,0,111213.64,2,1,1,147578.26,0
627,0,0,28,5,71097.23,1,1,1,130504.49,0
788,1,0,36,10,109632.85,1,1,1,16149.13,0
519,2,0,48,10,71083.98,1,1,0,137959.0,0
699,2,0,30,9,0.0,1,1,1,108162.13,0
622,1,0,36,9,0.0,2,1,1,104852.6,0
755,2,1,28,7,124540.28,1,0,1,188850.89,0
767,2,1,42,2,133616.39,1,1,0,28615.8,0
752,0,1,38,10,101648.5,2,1,0,172001.44,0
633,2,1,26,8,124281.84,1,1,1,60116.57,0
585,1,0,45,0,0.0,2,0,0,189683.7,0
751,2,1,37,9,183613.66,2,0,0,49734.94,0
495,2,0,47,10,137682.68,1,1,0,71071.47,0
650,2,0,34,4,106005.54,1,0,1,142995.32,0
529,2,1,31,6,152310.55,1,1,0,13054.25,0
585,2,1,43,2,0.0,2,1,0,89402.54,0
668,1,0,32,1,134446.04,1,0,1,111241.37,0
591,2,1,38,2,142289.28,1,0,1,119638.85,0
731,2,0,19,6,0.0,2,1,1,151581.79,0
650,0,1,46,9,149003.76,2,1,0,176902.83,0
588,0,0,41,2,131341.46,2,0,1,7034.94,0
712,1,1,29,7,77919.78,1,1,0,122547.58,0
691,2,1,34,7,0.0,2,0,1,161559.12,0
678,1,1,39,6,0.0,1,0,1,185366.56,0
719,1,1,40,9,0.0,2,1,0,182224.14,0
610,0,0,36,7,115462.02,1,0,1,42581.04,0
722,1,0,37,9,0.0,2,1,0,31921.95,0
709,2,1,32,2,0.0,2,0,0,109681.29,0
678,1,1,49,1,0.0,2,1,1,102472.9,0
633,2,0,35,3,0.0,2,1,1,36249.76,0
640,0,0,45,8,120591.19,1,0,0,195123.94,0
786,1,1,39,7,0.0,2,0,0,100929.59,0
561,2,1,49,8,0.0,2,1,1,12513.07,0
807,1,0,42,5,0.0,2,1,1,74900.9,0
602,0,0,38,2,71667.97,2,0,0,137111.89,0
727,0,1,31,3,82729.47,2,1,0,60212.51,0
678,2,0,40,1,0.0,2,1,1,187343.4,0
730,2,0,23,8,0.0,2,1,0,183284.53,0
596,1,1,30,1,0.0,2,1,0,8125.39,0
686,0,0,39,3,129626.19,2,1,1,103220.56,0
684,0,1,26,2,114035.39,1,0,0,96885.19,0
797,0,0,32,1,151922.94,1,1,0,8877.06,0
658,2,1,39,4,0.0,1,1,1,147530.06,0
653,1,1,27,6,107751.68,2,1,1,33389.42,0
641,2,0,37,6,0.0,2,1,0,45309.24,0
656,1,1,41,6,101179.23,2,1,1,35230.61,0
750,1,1,36,6,0.0,2,1,1,59816.41,0
768,2,1,40,8,0.0,2,0,1,69080.46,0
568,2,0,33,7,0.0,2,1,0,143450.61,0
706,0,0,36,9,58571.18,2,1,0,40774.01,0
430,0,1,38,8,153058.64,1,1,0,99377.27,0
745,0,0,35,4,98270.34,1,1,0,133617.43,0
639,2,1,42,4,0.0,2,0,0,167682.37,0
704,2,0,44,3,0.0,2,0,1,152884.85,0
651,1,0,23,4,115636.05,2,1,0,70400.86,0
706,0,1,44,2,185932.18,2,1,0,65413.41,0
632,0,0,30,2,72549.0,2,0,1,182728.8,0
751,2,0,42,4,0.0,2,1,1,81442.6,0
767,2,1,35,2,0.0,2,0,0,144251.38,0
741,2,0,39,5,0.0,1,0,1,40207.06,0
520,2,0,34,3,0.0,2,1,1,104703.96,0
626,0,0,27,4,115084.53,2,0,1,26907.43,0
811,2,0,30,6,0.0,2,1,1,180591.32,0
730,2,1,32,9,127661.69,1,0,0,60905.51,0
499,0,1,44,6,77627.33,2,1,0,108222.68,0
754,1,0,40,2,160625.17,1,0,1,3554.63,0
716,1,1,29,8,0.0,2,0,0,78616.92,0
636,2,1,20,10,124266.86,1,0,0,100566.81,0
470,2,1,25,8,127974.06,2,1,1,183259.35,0
444,2,0,43,3,0.0,2,1,1,159131.21,0
850,0,1,30,3,104911.35,2,1,1,42933.26,0
637,2,0,27,1,0.0,2,1,0,91291.2,0
512,2,0,43,1,0.0,2,1,1,52471.36,0
774,1,1,43,1,110646.54,1,0,0,108804.28,0
586,0,0,42,6,126704.49,2,1,0,41682.3,0
611,2,0,30,9,0.0,2,1,1,148887.69,0
660,1,0,31,1,84560.04,1,1,1,137784.25,0
557,0,1,38,2,129893.56,1,0,0,102076.03,0
730,1,0,25,5,167385.81,1,1,1,56307.51,0
535,2,1,27,6,0.0,2,0,1,49775.58,0
773,0,1,36,4,105858.71,1,0,1,4395.45,0
539,2,0,39,1,0.0,1,1,1,28184.7,0
690,1,1,48,2,0.0,2,1,1,3149.1,0
821,2,1,40,1,0.0,2,1,0,194273.12,0
687,0,0,35,1,125141.24,2,1,1,148537.07,0
557,2,1,46,4,96173.17,2,1,1,116378.31,0
532,1,1,37,5,0.0,2,0,1,6761.84,0
540,1,0,39,2,0.0,2,1,0,81995.92,0
706,2,0,38,1,0.0,2,1,0,122379.54,0
582,2,0,41,1,40488.76,1,1,0,128528.83,0
609,0,1,40,10,137389.77,2,1,0,170122.22,0
518,2,1,28,9,85146.36,1,0,0,2803.89,0
565,2,1,40,2,0.0,2,1,1,129956.13,0
735,2,0,34,1,141796.43,1,1,0,45858.49,0
813,0,0,27,6,111348.15,1,1,0,46422.46,0
772,2,0,43,6,0.0,2,1,1,57675.88,0
667,0,1,42,10,64404.26,2,0,0,26022.37,0
762,1,1,43,5,134204.67,1,1,1,139971.01,0
698,2,1,39,4,0.0,2,0,1,47455.82,0
850,2,1,32,8,0.0,2,1,1,55593.8,0
671,0,1,48,9,116711.06,2,0,0,76373.38,0
775,2,0,31,9,0.0,2,1,0,169278.51,0
504,1,0,34,0,54980.81,1,1,1,136909.88,0
751,1,1,37,3,99773.85,2,1,0,54865.92,0
691,0,0,30,7,101231.77,2,0,0,156529.44,0
841,0,0,32,2,117070.21,1,1,0,113482.2,0
709,0,0,23,8,73314.04,2,1,0,63446.47,0
673,2,0,37,2,0.0,1,1,1,13624.02,0
541,2,0,37,9,212314.03,1,0,1,148814.54,0
661,2,1,31,3,136067.82,2,1,0,65567.91,0
784,1,1,42,2,109052.04,2,1,0,6409.55,0
742,2,1,35,2,79126.17,1,1,1,126997.53,0
778,0,1,48,3,102290.56,2,1,0,182691.31,0
529,2,0,39,6,102025.08,2,1,0,12351.01,0
678,0,1,37,2,113383.07,1,1,1,135123.96,0
469,1,0,35,5,0.0,2,1,0,186490.37,0
786,1,0,40,6,0.0,2,0,0,41248.8,0
703,2,1,41,6,109941.51,1,1,0,116267.28,0
579,0,0,41,0,141749.68,1,0,1,9201.53,0
565,2,0,38,5,0.0,2,0,1,80630.32,0
443,2,0,44,2,0.0,1,1,0,159165.7,0
691,2,1,44,6,134066.1,2,1,1,197572.41,0
711,2,1,28,8,0.0,2,0,0,105159.89,0
775,1,0,27,4,0.0,1,1,1,40807.26,0
621,2,0,35,7,87619.29,1,1,0,143.34,0
668,1,1,30,8,0.0,2,1,0,138465.7,0
633,1,0,27,3,0.0,2,1,0,44008.91,0
734,0,1,30,7,123040.38,1,1,1,76503.06,0
434,2,0,41,4,108128.52,1,0,1,56784.11,0
646,0,0,48,8,169023.33,2,1,1,175657.55,0
764,2,0,30,5,0.0,2,0,1,105155.66,0
727,1,1,41,10,0.0,2,0,1,47468.56,0
724,2,1,29,6,0.0,2,0,1,64729.51,0
728,2,0,30,10,114835.43,1,0,1,37662.49,0
636,2,0,44,2,0.0,2,0,0,86414.41,0
634,2,0,34,3,145030.92,1,1,1,41820.65,0
627,2,0,43,8,71240.3,1,0,1,127734.16,0
687,1,1,29,7,93617.07,1,0,1,113050.92,0
622,1,1,23,8,0.0,2,1,1,131389.39,0
693,1,1,45,4,0.0,2,1,1,26589.56,0
450,1,0,25,9,74237.2,2,0,1,195463.35,0
663,1,1,28,8,61274.7,2,1,0,136054.45,0
660,2,0,34,8,106486.66,2,0,1,182262.66,0
579,2,1,29,10,73194.52,2,1,1,129209.09,0
683,2,0,47,1,0.0,2,1,0,148989.15,0
655,2,1,32,2,0.0,1,1,1,71047.51,0
575,1,1,30,8,0.0,2,1,0,185341.63,0
574,1,0,30,5,120355.0,1,1,0,137793.35,0
795,2,0,32,2,117265.21,1,1,1,198317.23,0
776,2,1,43,4,0.0,2,0,1,162137.5,0
678,0,1,44,2,98009.13,2,0,1,31384.86,0
663,2,0,34,10,0.0,1,1,1,114083.73,0
677,1,1,34,10,171671.9,1,1,1,50777.77,0
773,0,0,51,8,116197.65,2,1,1,86701.4,0
675,2,0,39,1,0.0,2,1,0,153129.22,0
649,1,1,36,6,86607.39,1,0,0,19825.09,0
552,2,0,29,10,0.0,2,1,0,12186.83,0
622,2,0,31,7,0.0,1,1,0,35408.77,0
681,0,0,31,4,97338.19,2,0,0,48226.76,0
768,2,0,30,6,0.0,2,1,1,199454.37,0
617,1,0,34,9,0.0,2,1,0,118749.58,0
452,2,1,33,6,131698.57,2,1,0,151623.91,0
807,0,0,37,10,130110.45,2,0,1,172097.95,0
567,1,0,44,9,0.0,2,1,0,87677.15,0
603,1,0,24,1,165149.13,2,1,0,21858.28,0
617,1,1,37,9,101707.8,1,1,0,123866.28,0
701,2,1,34,3,105588.66,1,0,1,74694.41,0
600,1,1,27,6,0.0,2,1,1,172031.22,0
850,0,0,27,1,101278.25,2,1,1,26265.18,0
741,0,1,19,8,108711.57,2,1,0,24857.25,0
